"Player","Team","REC","YDS","TDS","ATT","YDS","TDS","FL","FPTS"
"","low","2.0","21.0","0.0","0.5","3.0","0.0","0.1","2.7"
"Keelan Cole Sr.","JAC","3.2","46.2","0.2","0.1","0.4","0.0","0.0","5.9"
"","high","3.8","57.7","0.3","0.1","1.0","0.0","0.0","6.6"
"","low","2.5","35.9","0.1","0.0","0.0","0.0","0.1","4.6"
"Hunter Renfrow","LV","3.7","44.8","0.2","0.0","0.0","0.0","0.0","5.8"
"","high","4.2","51.6","0.4","0.0","0.1","0.0","0.0","6.9"
"","low","3.0","38.9","0.0","0.0","0.0","0.0","0.0","4.1"
"Preston Williams","MIA","3.3","46.9","0.2","0.0","0.0","0.0","0.0","5.8"
"","high","3.9","55.3","0.4","0.0","0.0","0.0","0.0","7.6"
"","low","2.6","39.1","0.0","0.0","0.0","0.0","0.1","4.3"
"Anthony Miller","CHI","3.9","43.9","0.2","0.2","1.0","0.0","0.0","5.5"
"","high","5.0","52.2","0.3","0.3","1.8","0.0","0.0","6.3"
"","low","3.2","35.8","0.0","0.2","0.7","0.0","0.0","4.9"
"Randall Cobb","HOU","3.5","43.7","0.2","0.1","0.4","0.0","0.0","5.5"
"","high","5.0","58.4","0.3","0.3","0.9","0.0","0.0","6.6"
"","low","2.3","26.0","0.0","0.0","0.0","0.0","0.0","3.8"
"Marquez Valdes-Scantling","GB","3.0","44.5","0.1","0.3","2.0","0.0","0.0","5.5"
"","high","3.8","65.0","0.2","0.8","4.8","0.0","0.0","7.6"
"","low","2.3","36.1","0.0","0.1","0.7","0.0","0.0","3.8"
"Michael Gallup","DAL","3.0","46.8","0.1","0.0","0.2","0.0","0.0","5.4"
"","high","3.6","59.0","0.2","0.2","1.0","0.0","0.0","6.5"
"","low","2.6","39.0","0.0","0.0","0.0","0.0","0.0","3.9"
"Damiere Byrd","NE","3.3","41.9","0.2","0.0","0.1","0.0","0.0","5.2"
"","high","4.3","50.4","0.4","0.1","0.6","0.0","0.0","5.9"
"","low","2.4","32.0","0.0","0.0","0.0","0.0","0.1","4.3"
"Denzel Mims","NYJ","3.6","44.9","0.1","0.1","0.5","0.0","0.0","5.1"
"","high","5.0","54.9","0.2","0.2","1.4","0.0","0.0","5.7"
"","low","2.7","35.5","0.0","0.0","0.0","0.0","0.1","4.3"
"Trent Taylor","SF","3.9","43.1","0.1","0.0","0.1","0.0","0.0","5.1"
"","high","6.2","57.0","0.3","0.0","0.5","0.0","0.0","6.9"
"","low","1.9","20.0","0.0","0.0","0.0","0.0","0.1","2.7"
"Richie James Jr.","SF","2.8","43.0","0.1","0.0","0.9","0.0","0.1","5.0"
"","high","4.7","69.7","0.4","0.1","2.4","0.0","0.0","9.1"
"","low","1.4","20.4","0.0","0.0","0.0","0.0","0.2","3.0"
"Breshad Perriman","NYJ","2.8","41.3","0.1","0.1","0.4","0.0","0.0","4.9"
"","high","3.3","46.5","0.2","0.1","0.7","0.0","0.0","5.8"
"","low","2.2","31.8","0.0","0.0","0.1","0.0","0.0","3.8"
"Nelson Agholor","LV","3.0","37.3","0.2","0.1","0.5","0.0","0.0","4.9"
"","high","4.6","53.5","0.4","0.2","1.4","0.0","0.0","6.8"
"","low","1.5","21.0","0.0","0.0","0.0","0.0","0.0","3.2"
"Scotty Miller","TB","2.3","35.6","0.2","0.2","1.4","0.0","0.0","4.8"
"","high","3.9","61.0","0.5","0.4","1.8","0.0","0.0","9.1"
"","low","1.0","15.0","0.0","0.1","0.3","0.0","0.0","1.5"
"Tre'Quan Smith","NO","2.7","34.6","0.2","0.0","0.1","0.0","0.0","4.8"
"","high","3.8","54.0","0.6","0.0","0.1","0.0","0.0","8.8"
"","low","1.8","22.9","0.0","0.0","0.0","0.0","0.0","2.4"
"Michael Pittman Jr.","IND","3.2","39.6","0.1","0.1","0.6","0.0","0.0","4.7"
"","high","4.0","48.0","0.3","0.2","1.2","0.0","0.0","5.7"
"","low","2.4","29.5","0.0","0.0","0.0","0.0","0.1","4.1"
"David Moore","SEA","2.3","31.8","0.2","0.3","2.6","0.0","0.0","4.6"
"","high","3.0","40.4","0.3","0.6","4.1","0.0","0.0","5.8"
"","low","1.6","25.0","0.0","0.1","0.8","0.0","0.0","3.1"
"Marvin Hall","DET","2.0","35.3","0.1","0.1","0.6","0.0","0.0","4.3"
"","high","2.8","50.4","0.3","0.2","1.3","0.0","0.0","6.6"
"","low","0.2","4.0","0.0","0.0","0.0","0.0","0.0","0.5"
"Larry Fitzgerald","ARI","3.3","34.8","0.1","0.0","0.0","0.0","0.0","4.3"
"","high","4.2","42.7","0.3","0.0","0.1","0.0","0.0","5.4"
"","low","2.0","30.0","0.0","0.0","0.0","0.0","0.0","3.1"
"Marcus Johnson","IND","2.2","35.4","0.1","0.0","0.0","0.0","0.0","4.2"
"","high","3.1","51.7","0.3","0.0","0.2","0.0","0.0","5.3"
"","low","1.0","13.9","0.0","0.0","-0.1","0.0","0.1","1.8"
"Olamide Zaccheaus","ATL","2.4","31.7","0.2","0.0","0.3","0.0","0.0","4.1"
"","high","4.6","73.0","0.5","0.1","0.8","0.0","0.0","10.0"
"","low","1.2","15.5","0.0","0.0","0.0","0.0","0.0","2.2"
"Demarcus Robinson","KC","2.5","31.5","0.1","0.0","0.0","0.0","0.0","4.0"
"","high","3.8","47.2","0.3","0.0","0.1","0.0","0.0","5.3"
"","low","1.3","14.0","0.0","0.0","0.0","0.0","0.0","2.0"
"Jalen Guyton","LAC","2.1","30.3","0.1","0.1","0.4","0.0","0.0","3.9"
"","high","3.0","40.3","0.2","0.2","1.0","0.0","0.0","5.2"
"","low","1.5","22.8","0.0","0.0","-0.1","0.0","0.0","2.9"
"KJ Hamler","DEN","2.4","30.4","0.1","0.4","1.9","0.0","0.0","3.9"
"","high","3.4","45.8","0.2","0.8","3.8","0.0","0.0","5.1"
"","low","1.8","18.0","0.0","0.1","0.7","0.0","0.1","1.8"
"Andy Isabella","ARI","1.8","28.2","0.2","0.2","0.3","0.0","0.0","3.9"
"","high","3.0","50.0","0.5","0.3","1.0","0.0","0.0","7.9"
"","low","1.0","16.0","0.0","0.0","-0.4","0.0","0.0","1.6"
"Jakeem Grant","MIA","2.5","29.4","0.1","0.4","2.2","0.0","0.0","3.9"
"","high","3.2","37.7","0.2","0.7","3.7","0.0","0.0","5.3"
"","low","2.0","22.5","0.0","0.2","1.0","0.0","0.1","2.6"
"Cordarrelle Patterson","CHI","1.6","14.0","0.0","3.7","17.1","0.1","0.0","3.9"
"","high","2.8","25.3","0.1","6.1","28.3","0.2","0.0","5.3"
"","low","1.0","9.0","0.0","1.4","7.6","0.1","0.1","2.0"
"Steven Sims","WAS","2.5","29.3","0.1","0.3","2.0","0.0","0.0","3.8"
"","high","3.2","36.6","0.3","0.4","4.0","0.1","0.0","5.2"
"","low","1.5","16.8","0.0","0.1","0.3","0.0","0.1","2.5"
"Kenny Stills","HOU","1.7","24.8","0.2","0.0","0.0","0.0","0.0","3.5"
"","high","2.1","28.8","0.3","0.0","0.1","0.0","0.0","4.3"
"","low","1.2","16.3","0.0","0.0","0.0","0.0","0.0","2.3"
"James Washington","PIT","1.9","27.0","0.1","0.0","0.0","0.0","0.0","3.5"
"","high","2.9","42.7","0.3","0.0","0.1","0.0","0.0","5.4"
"","low","0.6","8.4","0.0","0.0","0.0","0.0","0.0","1.1"
"Isaiah Wright","WAS","2.4","27.1","0.1","0.2","1.5","0.0","0.0","3.4"
"","high","3.4","39.0","0.1","0.5","2.7","0.0","0.0","4.2"
"","low","1.5","15.4","0.0","0.1","0.3","0.0","0.0","2.1"
"Christian Blake","ATL","2.3","28.0","0.1","0.1","0.3","0.0","0.0","3.4"
"","high","3.6","40.5","0.2","0.2","1.0","0.0","0.0","5.4"
"","low","0.7","7.0","0.0","0.0","0.0","0.0","0.0","0.7"
"Chris Conley","JAC","2.0","26.8","0.1","0.0","0.0","0.0","0.0","3.3"
"","high","2.3","31.5","0.2","0.0","0.1","0.0","0.0","4.4"
"","low","1.5","19.9","0.0","0.0","0.0","0.0","0.0","2.7"
"Willie Snead IV","BAL","2.1","26.5","0.1","0.0","0.1","0.0","0.0","3.2"
"","high","3.3","39.1","0.2","0.0","0.2","0.0","0.0","4.3"
"","low","1.0","17.0","0.0","0.0","0.0","0.0","0.0","1.7"
"Cyril Grayson Jr.","TB","1.7","20.0","0.2","0.0","0.0","0.0","0.0","3.2"
"","high","1.7","20.0","0.2","0.0","0.0","0.0","0.0","2.9"
"","low","1.7","20.0","0.2","0.0","0.0","0.0","0.0","2.9"
"Chris Hogan","NYJ","2.4","25.8","0.1","0.0","0.0","0.0","0.0","3.2"
"","high","2.9","33.0","0.1","0.0","0.0","0.0","0.0","3.7"
"","low","1.9","18.6","0.1","0.0","0.0","0.0","0.0","2.5"
"Kalif Raymond","TEN","1.6","25.2","0.1","0.2","0.3","0.0","0.0","3.2"
"","high","2.1","36.2","0.2","0.3","1.0","0.0","0.0","3.7"
"","low","1.0","18.6","0.0","0.1","-0.5","0.0","0.1","2.3"
"Miles Boykin","BAL","1.8","24.5","0.1","0.0","0.0","0.0","0.0","3.1"
"","high","2.6","33.0","0.2","0.0","0.1","0.0","0.0","3.9"
"","low","1.3","17.0","0.0","0.0","0.0","0.0","0.0","2.3"
"Braxton Berrios","NYJ","2.2","24.6","0.1","0.1","0.8","0.0","0.0","2.9"
"","high","3.3","37.3","0.2","0.1","1.5","0.0","0.0","4.2"
"","low","1.0","11.9","0.0","0.0","0.0","0.0","0.1","1.5"
"Gabriel Davis","BUF","1.6","22.5","0.1","0.1","0.5","0.0","0.0","2.9"
"","high","2.7","36.9","0.2","0.3","1.0","0.0","0.0","4.1"
"","low","1.0","15.0","0.0","0.0","0.0","0.0","0.0","1.5"
"Equanimeous St. Brown","GB","1.6","22.1","0.1","0.0","0.2","0.0","0.0","2.9"
"","high","2.1","27.5","0.2","0.1","0.4","0.0","0.0","3.8"
"","low","1.1","14.4","0.0","0.0","0.0","0.0","0.0","2.1"
"Bryan Edwards","LV","1.7","22.2","0.1","0.1","0.5","0.0","0.0","2.7"
"","high","2.7","31.9","0.1","0.1","0.8","0.0","0.0","3.8"
"","low","0.9","10.0","0.0","0.0","0.0","0.0","0.0","1.0"
"Dez Bryant","BAL","1.5","22.4","0.1","0.0","0.4","0.0","0.0","2.7"
"","high","2.6","36.5","0.1","0.0","1.1","0.0","0.0","2.3"
"","low","0.9","14.7","0.0","0.0","0.0","0.0","0.0","2.2"
"DaeSean Hamilton","DEN","1.9","21.2","0.1","0.0","0.0","0.0","0.0","2.6"
"","high","3.4","34.3","0.2","0.0","0.0","0.0","0.0","4.3"
"","low","0.9","9.0","0.0","0.0","0.0","0.0","0.0","1.2"
"Devin Duvernay","BAL","1.6","19.6","0.1","0.3","2.2","0.0","0.0","2.6"
"","high","2.8","32.7","0.2","1.1","9.6","0.0","0.0","3.7"
"","low","1.0","10.0","0.0","0.0","0.0","0.0","0.1","1.0"
"Gunner Olszewski","NE","1.6","20.2","0.1","0.1","0.5","0.0","0.0","2.6"
"","high","2.3","30.6","0.1","0.2","1.0","0.0","0.0","3.9"
"","low","0.3","5.0","0.0","0.0","0.0","0.0","0.0","0.8"
"Quintez Cephus","DET","1.8","22.2","0.1","0.1","0.3","0.0","0.0","2.6"
"","high","3.1","37.1","0.2","0.2","1.0","0.0","0.0","3.9"
"","low","0.4","6.2","0.0","0.0","0.0","0.0","0.0","0.7"
"Isaiah Ford","NE","2.0","22.3","0.1","0.0","0.3","0.0","0.0","2.6"
"","high","2.2","25.0","0.1","0.1","0.5","0.0","0.0","2.9"
"","low","1.9","19.6","0.0","0.0","0.0","0.0","0.0","2.9"
"Deonte Harris","NO","1.8","18.2","0.1","0.7","3.2","0.0","0.0","2.5"
"","high","2.9","27.0","0.1","0.7","3.8","0.0","0.0","3.4"
"","low","0.5","6.0","0.0","0.6","2.5","0.0","0.0","1.3"
"Jeff Smith","NYJ","1.8","21.0","0.1","0.1","0.3","0.0","0.0","2.5"
"","high","2.9","27.0","0.1","0.1","0.7","0.0","0.0","3.2"
"","low","0.8","11.6","0.0","0.0","0.0","0.0","0.0","1.5"
"Tyron Johnson","LAC","1.2","18.1","0.1","0.2","1.2","0.0","0.0","2.5"
"","high","1.7","32.6","0.2","0.4","2.3","0.0","0.0","4.7"
"","low","0.5","6.6","0.0","0.0","0.0","0.0","0.0","1.3"
"Cedrick Wilson","DAL","1.5","19.0","0.1","0.1","0.4","0.0","0.0","2.4"
"","high","1.7","23.1","0.1","0.3","1.3","0.0","0.0","3.0"
"","low","1.2","15.3","0.0","0.0","-1.0","0.0","0.0","2.0"
"Malcolm Perry","MIA","1.3","13.9","0.0","0.5","6.6","0.0","0.0","2.4"
"","high","1.6","18.6","0.1","0.8","15.4","0.1","0.0","2.8"
"","low","0.8","5.9","0.0","0.1","0.5","0.0","0.0","2.6"
"Isaiah McKenzie","BUF","1.5","14.9","0.1","0.7","2.9","0.0","0.0","2.4"
"","high","2.1","18.9","0.1","0.8","4.0","0.1","0.0","3.0"
"","low","1.0","10.3","0.0","0.4","1.9","0.0","0.0","1.8"
"Darrius Shepherd","GB","1.5","19.0","0.1","0.0","0.2","0.0","0.0","2.3"
"","high","3.5","43.0","0.2","0.1","0.6","0.0","0.0","5.4"
"","low","0.7","8.8","0.0","0.0","0.0","0.0","0.0","1.3"
"Chad Beebe","MIN","1.4","17.4","0.1","0.0","0.2","0.0","0.0","2.2"
"","high","2.2","25.8","0.1","0.1","0.7","0.0","0.0","2.8"
"","low","1.0","13.0","0.0","0.0","0.0","0.0","0.0","1.9"
"Marquez Callaway","NO","1.6","19.5","0.1","0.1","0.3","0.0","0.0","2.2"
"","high","2.7","31.8","0.1","0.1","0.6","0.0","0.0","3.8"
"","low","0.6","8.0","0.0","0.0","0.0","0.0","0.1","1.0"
"River Cracraft","SF","1.4","19.1","0.1","0.1","0.5","0.0","0.0","2.2"
"","high","2.2","26.1","0.1","0.1","0.7","0.0","0.0","2.8"
"","low","0.8","10.0","0.0","0.1","0.2","0.0","0.1","1.4"
"Tyler Johnson","TB","1.3","17.2","0.1","0.0","0.1","0.0","0.0","2.2"
"","high","1.7","21.5","0.1","0.1","0.3","0.0","0.0","2.8"
"","low","0.7","11.2","0.0","0.0","0.0","0.0","0.0","1.7"
"C.J. Board","NYG","1.5","17.5","0.1","0.2","0.8","0.0","0.0","2.2"
"","high","2.0","21.0","0.1","0.3","1.3","0.0","0.0","2.8"
"","low","0.8","10.1","0.0","0.1","0.5","0.0","0.0","1.4"
"Kevin White","SF","1.5","18.6","0.0","0.1","0.5","0.0","0.0","2.0"
"","high","2.8","33.4","0.0","0.1","0.9","0.0","0.0","0.5"
"","low","0.2","3.9","0.0","0.1","0.1","0.0","0.0","0.5"
"Byron Pringle","KC","1.3","15.5","0.1","0.0","0.2","0.0","0.0","2.0"
"","high","2.2","26.1","0.1","0.1","0.7","0.0","0.0","3.1"
"","low","0.1","1.0","0.0","0.0","0.0","0.0","0.0","0.2"
"Olabisi Johnson","MIN","1.3","16.7","0.0","0.0","0.1","0.0","0.0","2.0"
"","high","1.8","25.2","0.1","0.0","0.2","0.0","0.0","3.1"
"","low","0.5","7.5","0.0","0.0","0.0","0.0","0.0","1.0"
"Malik Taylor","GB","1.3","15.7","0.1","0.0","0.1","0.0","0.0","2.0"
"","high","2.8","34.0","0.1","0.1","0.3","0.0","0.0","4.2"
"","low","0.6","6.6","0.0","0.0","0.0","0.0","0.0","1.0"
"Cam Sims","WAS","1.2","15.5","0.1","0.0","0.1","0.0","0.0","1.9"
"","high","2.2","30.5","0.1","0.1","0.5","0.0","0.0","2.7"
"","low","0.1","1.0","0.0","0.0","0.0","0.0","0.0","0.2"
