"Player","Team","REC","YDS","TDS","ATT","YDS","TDS","FL","FPTS"
"Diontae Johnson","PIT","6.1","65.5","0.4","0.2","1.5","0.0","0.1","14.8"
"","high","6.9","73.7","0.4","0.3","2.6","0.0","0.0","15.5"
"","low","5.5","52.7","0.3","0.0","0.3","0.0","0.2","13.3"
"Robby Anderson","CAR","5.6","71.9","0.4","0.1","0.3","0.0","0.1","14.8"
"","high","5.7","75.5","0.5","0.2","0.9","0.0","0.0","15.6"
"","low","5.4","68.2","0.3","0.0","0.0","0.0","0.1","13.9"
"Chris Godwin","TB","5.4","68.7","0.4","0.0","0.1","0.0","0.0","14.7"
"","high","5.8","74.4","0.5","0.0","0.2","0.0","0.0","14.9"
"","low","5.1","63.4","0.4","0.0","0.0","0.0","0.1","13.9"
"Cooper Kupp","LAR","5.7","68.6","0.3","0.2","1.2","0.0","0.0","14.6"
"","high","6.1","71.7","0.4","0.3","2.3","0.0","0.0","14.9"
"","low","5.4","65.1","0.3","0.0","0.1","0.0","0.1","14.6"
"Corey Davis","TEN","4.8","71.6","0.4","0.1","0.6","0.0","0.0","14.6"
"","high","5.3","85.4","0.5","0.2","1.4","0.0","0.0","16.0"
"","low","4.2","60.1","0.4","0.0","0.0","0.0","0.1","13.5"
"Amari Cooper","DAL","5.2","67.2","0.4","0.2","1.3","0.0","0.0","14.2"
"","high","5.5","76.2","0.4","0.3","1.9","0.0","0.0","15.4"
"","low","4.9","55.3","0.3","0.1","0.5","0.0","0.1","13.0"
"Mike Evans","TB","4.4","62.8","0.5","0.0","0.0","0.0","0.0","13.8"
"","high","4.9","74.4","0.7","0.0","0.1","0.0","0.0","15.2"
"","low","3.9","55.2","0.4","0.0","0.0","0.0","0.0","12.3"
"Deebo Samuel","SF","5.1","63.2","0.3","1.1","6.4","0.1","0.0","13.8"
"","high","5.4","67.1","0.3","1.4","10.6","0.1","0.0","14.2"
"","low","4.8","57.1","0.1","0.9","2.3","0.0","0.1","13.5"
"Jarvis Landry","CLE","5.3","64.4","0.3","0.2","1.0","0.0","0.1","13.7"
"","high","5.9","70.3","0.5","0.3","1.8","0.0","0.0","15.4"
"","low","4.7","56.7","0.2","0.1","0.5","0.0","0.1","12.3"
"DeVante Parker","MIA","4.9","65.0","0.4","0.0","0.0","0.0","0.0","13.5"
"","high","5.8","72.1","0.4","0.0","0.1","0.0","0.0","14.4"
"","low","4.2","55.8","0.3","0.0","0.0","0.0","0.0","12.8"
"JuJu Smith-Schuster","PIT","5.5","56.9","0.4","0.0","0.1","0.0","0.0","13.3"
"","high","6.1","65.2","0.5","0.0","0.2","0.0","0.0","14.6"
"","low","5.2","46.3","0.3","0.0","0.0","0.0","0.1","12.0"
"D.J. Chark Jr.","JAC","4.7","61.2","0.4","0.0","0.3","0.0","0.0","13.0"
"","high","5.4","65.1","0.4","0.1","0.7","0.0","0.0","13.3"
"","low","4.3","56.2","0.3","0.0","0.0","0.0","0.0","12.5"
"Cole Beasley","BUF","5.1","60.9","0.3","0.0","0.0","0.0","0.0","12.9"
"","high","5.4","68.9","0.4","0.0","0.1","0.0","0.0","13.6"
"","low","4.5","48.5","0.2","0.0","0.0","0.0","0.1","11.6"
"Marvin Jones Jr.","DET","4.4","58.5","0.4","0.0","0.0","0.0","0.0","12.8"
"","high","4.7","65.4","0.5","0.0","0.1","0.0","0.0","14.0"
"","low","3.6","51.6","0.3","0.0","0.0","0.0","0.0","11.8"
"Brandon Aiyuk","SF","4.4","59.0","0.3","0.6","2.7","0.0","0.0","12.8"
"","high","4.8","64.1","0.4","1.2","6.0","0.1","0.0","13.6"
"","low","4.0","51.4","0.3","0.2","1.1","0.0","0.1","11.5"
"CeeDee Lamb","DAL","4.7","58.5","0.3","0.6","3.7","0.0","0.1","12.7"
"","high","5.7","70.1","0.4","0.9","5.0","0.1","0.0","14.5"
"","low","3.9","46.6","0.1","0.3","1.5","0.0","0.1","11.9"
"Tee Higgins","CIN","4.5","63.3","0.3","0.3","1.7","0.0","0.1","12.7"
"","high","5.2","71.2","0.4","0.5","3.0","0.0","0.0","13.5"
"","low","4.1","55.7","0.0","0.2","1.1","0.0","0.1","12.4"
"Antonio Brown","TB","4.8","56.6","0.3","0.3","1.4","0.0","0.0","12.6"
"","high","5.3","70.1","0.5","0.5","2.7","0.0","0.0","12.8"
"","low","4.3","49.0","0.2","0.1","-0.1","0.0","0.1","12.1"
"Chase Claypool","PIT","4.2","56.5","0.3","0.7","3.5","0.1","0.1","12.5"
"","high","4.9","64.9","0.4","1.4","7.6","0.1","0.0","13.8"
"","low","3.8","49.9","0.3","0.2","1.2","0.0","0.1","11.3"
"Keke Coutee","HOU","5.1","59.3","0.3","0.2","0.4","0.0","0.1","12.5"
"","high","6.3","69.6","0.3","0.4","1.1","0.1","0.0","13.0"
"","low","4.6","52.4","0.1","0.0","0.0","0.0","0.2","11.9"
"Tyler Boyd","CIN","4.8","58.2","0.3","0.2","1.6","0.0","0.0","12.4"
"","high","5.7","66.9","0.4","0.3","2.8","0.0","0.0","13.0"
"","low","4.2","53.2","0.1","0.2","0.7","0.0","0.1","12.2"
"Sterling Shepard","NYG","5.1","53.8","0.2","0.3","2.0","0.0","0.0","12.1"
"","high","5.5","59.3","0.3","0.3","3.6","0.0","0.0","12.9"
"","low","4.7","47.4","0.1","0.2","1.1","0.0","0.1","11.7"
"T.Y. Hilton","IND","4.1","58.3","0.3","0.0","0.0","0.0","0.0","11.6"
"","high","4.6","69.2","0.3","0.0","0.2","0.0","0.0","11.9"
"","low","3.7","52.6","0.2","0.0","0.0","0.0","0.0","10.9"
"Jakobi Meyers","NE","4.8","56.9","0.2","0.1","0.2","0.0","0.0","11.4"
"","high","5.3","67.3","0.3","0.1","0.4","0.0","0.0","12.1"
"","low","4.0","49.1","0.0","0.0","0.0","0.0","0.0","10.9"
"Jamison Crowder","NYJ","4.5","52.6","0.3","0.1","0.4","0.0","0.0","11.4"
"","high","5.3","63.6","0.4","0.2","1.0","0.0","0.0","12.1"
"","low","3.2","43.9","0.1","0.0","0.0","0.0","0.1","10.3"
"Tim Patrick","DEN","3.9","54.3","0.3","0.0","0.3","0.0","0.0","11.2"
"","high","4.5","64.4","0.6","0.1","0.8","0.0","0.0","13.1"
"","low","3.5","47.3","0.1","0.0","0.0","0.0","0.1","10.0"
"Michael Pittman Jr.","IND","4.2","53.1","0.3","0.2","1.3","0.0","0.0","11.2"
"","high","5.5","64.4","0.3","0.3","2.0","0.0","0.0","11.4"
"","low","3.7","48.1","0.2","0.0","0.0","0.0","0.1","10.7"
"Denzel Mims","NYJ","4.2","56.9","0.2","0.1","0.6","0.0","0.0","11.2"
"","high","5.3","62.3","0.3","0.3","1.8","0.0","0.0","11.9"
"","low","3.5","50.3","0.1","0.0","0.0","0.0","0.1","10.7"
"Mike Williams","LAC","3.4","57.6","0.3","0.1","0.4","0.0","0.0","11.1"
"","high","3.8","62.7","0.4","0.2","0.7","0.0","0.0","12.0"
"","low","3.1","48.1","0.2","0.1","0.2","0.0","0.0","9.9"
"Curtis Samuel","CAR","4.1","42.4","0.2","1.5","8.6","0.1","0.0","10.9"
"","high","4.3","43.8","0.4","2.0","11.1","0.1","0.0","12.3"
"","low","3.8","41.2","0.0","0.9","6.1","0.1","0.1","11.4"
"Nelson Agholor","LV","3.9","50.7","0.3","0.1","0.6","0.0","0.0","10.9"
"","high","4.9","57.8","0.4","0.2","1.6","0.0","0.0","11.3"
"","low","3.2","43.4","0.1","0.0","0.0","0.0","0.0","10.7"
"Jerry Jeudy","DEN","3.9","54.9","0.2","0.0","0.0","0.0","0.0","10.8"
"","high","4.4","60.1","0.3","0.0","0.1","0.0","0.0","11.3"
"","low","3.6","48.2","0.2","0.0","0.0","0.0","0.0","10.3"
"Allen Lazard","GB","3.5","51.2","0.3","0.2","1.5","0.0","0.0","10.8"
"","high","4.0","60.2","0.4","0.2","2.1","0.0","0.0","12.1"
"","low","2.9","42.3","0.2","0.1","0.4","0.0","0.0","10.1"
"Marquise Brown","BAL","3.6","50.2","0.3","0.3","1.9","0.0","0.0","10.6"
"","high","4.4","60.5","0.3","1.0","8.0","0.0","0.0","11.0"
"","low","3.1","43.8","0.2","0.0","0.0","0.0","0.0","9.8"
"Breshad Perriman","NYJ","3.5","53.2","0.3","0.1","0.3","0.0","0.0","10.4"
"","high","3.7","61.7","0.4","0.2","0.5","0.0","0.0","12.2"
"","low","3.2","43.8","0.2","0.0","0.0","0.0","0.0","9.0"
"Christian Kirk","ARI","3.8","48.7","0.3","0.2","1.6","0.0","0.0","10.3"
"","high","5.1","62.9","0.5","0.4","3.4","0.0","0.0","12.2"
"","low","3.0","38.7","0.0","0.0","0.0","0.0","0.1","9.0"
"Michael Gallup","DAL","3.6","54.2","0.2","0.0","0.0","0.0","0.0","10.3"
"","high","4.0","63.6","0.3","0.0","0.1","0.0","0.0","10.9"
"","low","3.2","46.4","0.1","0.0","0.0","0.0","0.0","9.7"
"Sammy Watkins","KC","3.8","49.3","0.2","0.1","0.9","0.0","0.0","10.2"
"","high","4.3","60.4","0.3","0.2","1.4","0.0","0.0","11.0"
"","low","3.1","38.5","0.1","0.0","0.0","0.0","0.1","9.6"
"D.J. Moore","CAR","3.6","54.6","0.1","0.2","2.4","0.0","0.0","10.1"
"","high","4.8","72.1","0.3","0.2","2.4","0.0","0.0","12.5"
"","low","2.5","37.0","0.0","0.2","2.4","0.0","0.1","12.5"
"Rashard Higgins","CLE","3.3","47.9","0.2","0.0","0.1","0.0","0.0","9.5"
"","high","4.2","58.6","0.3","0.0","0.4","0.0","0.0","10.4"
"","low","3.0","42.1","0.1","0.0","0.0","0.0","0.1","8.9"
"Darnell Mooney","CHI","3.7","44.8","0.2","0.1","0.0","0.0","0.0","9.4"
"","high","5.2","55.2","0.3","0.1","0.1","0.0","0.0","10.4"
"","low","3.1","34.8","0.1","0.0","-0.2","0.0","0.0","7.8"
"Darius Slayton","NYG","3.2","47.6","0.2","0.1","0.4","0.0","0.0","9.4"
"","high","4.1","62.4","0.4","0.2","1.2","0.0","0.0","10.2"
"","low","2.8","40.1","0.1","0.1","-0.1","0.0","0.1","8.5"
"Hunter Renfrow","LV","3.6","45.2","0.2","0.0","0.0","0.0","0.0","9.3"
"","high","4.1","52.4","0.3","0.0","0.1","0.0","0.0","10.0"
"","low","2.9","34.9","0.0","0.0","0.0","0.0","0.0","8.4"
"Laviska Shenault Jr.","JAC","3.4","37.5","0.2","1.4","8.0","0.1","0.0","9.1"
"","high","4.2","45.4","0.3","1.7","10.1","0.1","0.0","10.1"
"","low","2.7","29.6","0.0","1.1","5.5","0.0","0.1","8.1"
"Anthony Miller","CHI","3.6","42.4","0.2","0.2","1.0","0.0","0.1","9.1"
"","high","4.9","57.7","0.3","0.3","1.7","0.0","0.0","9.4"
"","low","3.1","36.0","0.1","0.2","0.6","0.0","0.1","8.5"
"Russell Gage","ATL","3.9","39.7","0.2","0.1","0.2","0.0","0.0","9.1"
"","high","5.5","54.2","0.3","0.2","0.5","0.0","0.0","9.2"
"","low","3.3","34.5","0.0","0.0","0.0","0.0","0.1","8.8"
"Josh Reynolds","LAR","3.3","45.9","0.2","0.1","0.4","0.0","0.0","8.9"
"","high","4.0","54.6","0.2","0.2","0.7","0.0","0.0","9.3"
"","low","2.9","40.5","0.0","0.0","0.0","0.0","0.1","8.6"
"Damiere Byrd","NE","3.5","43.9","0.1","0.1","0.6","0.0","0.0","8.8"
"","high","4.7","51.6","0.2","0.2","0.9","0.0","0.0","10.1"
"","low","3.0","38.3","0.0","0.0","0.0","0.0","0.1","8.0"
"Gabriel Davis","BUF","2.8","43.6","0.3","0.1","0.0","0.0","0.0","8.7"
"","high","3.6","51.0","0.3","0.1","0.1","0.0","0.0","9.4"
"","low","2.0","35.8","0.2","0.0","0.0","0.0","0.0","8.1"
"Emmanuel Sanders","NO","3.3","41.0","0.2","0.1","0.3","0.0","0.0","8.7"
"","high","4.3","53.0","0.3","0.1","0.6","0.0","0.0","9.5"
"","low","2.4","29.5","0.0","0.0","0.0","0.0","0.0","7.4"
"Golden Tate","NYG","3.5","40.7","0.2","0.1","0.5","0.0","0.0","8.6"
"","high","4.6","52.7","0.3","0.2","0.8","0.0","0.0","10.0"
"","low","2.9","29.9","0.0","0.0","0.0","0.0","0.0","7.8"
"KJ Hamler","DEN","3.3","39.4","0.2","0.7","3.2","0.0","0.0","8.6"
"","high","4.4","51.4","0.2","0.9","4.9","0.0","0.0","9.6"
"","low","2.7","31.0","0.0","0.2","1.4","0.0","0.0","7.9"
"Kenny Golladay","DET","2.7","44.6","0.2","0.0","0.1","0.0","0.0","8.6"
"","high","3.7","58.9","0.4","0.0","0.2","0.0","0.0","11.0"
"","low","2.0","34.1","0.0","0.0","0.0","0.0","0.0","7.9"
"Jakeem Grant","MIA","3.4","39.7","0.1","0.2","1.7","0.0","0.0","8.5"
"","high","4.2","48.4","0.2","0.4","3.9","0.0","0.0","9.7"
"","low","2.8","30.6","0.0","0.0","0.1","0.0","0.1","7.4"
"Keelan Cole Sr.","JAC","3.2","41.4","0.2","0.0","0.1","0.0","0.1","8.4"
"","high","3.7","55.0","0.3","0.1","0.2","0.0","0.0","9.1"
"","low","2.6","35.6","0.0","0.0","0.0","0.0","0.1","7.9"
"Henry Ruggs III","LV","2.5","43.0","0.2","0.7","3.6","0.0","0.1","8.1"
"","high","3.2","63.5","0.2","0.9","5.1","0.0","0.0","8.4"
"","low","2.1","32.9","0.0","0.5","2.8","0.0","0.2","7.6"
"Jalen Reagor","PHI","3.0","38.4","0.1","0.3","1.7","0.0","0.0","7.7"
"","high","4.8","57.0","0.2","0.5","2.8","0.0","0.0","8.0"
"","low","2.2","27.8","0.0","0.2","1.2","0.0","0.0","6.8"
"Marquez Valdes-Scantling","GB","2.3","39.7","0.2","0.2","1.2","0.0","0.0","7.5"
"","high","3.1","54.5","0.3","0.3","1.5","0.0","0.0","9.5"
"","low","1.2","21.0","0.0","0.2","0.9","0.0","0.1","5.9"
"Danny Amendola","DET","3.0","36.0","0.1","0.0","0.2","0.0","0.0","7.4"
"","high","3.6","44.9","0.2","0.1","0.7","0.0","0.0","8.7"
"","low","2.0","24.4","0.0","0.0","0.0","0.0","0.0","6.4"
"Cordarrelle Patterson","CHI","2.1","18.3","0.1","4.9","23.1","0.1","0.0","7.4"
"","high","3.9","34.9","0.1","6.7","33.0","0.2","0.0","8.3"
"","low","1.2","11.3","0.0","2.4","12.4","0.1","0.1","6.7"
"Willie Snead IV","BAL","2.9","33.3","0.2","0.0","0.1","0.0","0.0","7.3"
"","high","3.4","39.4","0.3","0.0","0.2","0.0","0.0","8.2"
"","low","1.8","20.7","0.0","0.0","0.0","0.0","0.0","7.9"
"Chad Hansen","HOU","2.8","37.8","0.1","0.1","0.6","0.0","0.1","7.3"
"","high","3.9","45.9","0.2","0.2","1.2","0.0","0.0","7.7"
"","low","2.0","28.7","0.0","0.0","0.0","0.0","0.1","6.5"
"A.J. Green","CIN","2.7","35.4","0.1","0.0","0.0","0.0","0.0","7.0"
"","high","3.2","44.0","0.2","0.0","0.2","0.0","0.0","7.6"
"","low","2.2","28.7","0.0","0.0","0.0","0.0","0.0","6.3"
"Larry Fitzgerald","ARI","3.1","30.2","0.1","0.0","0.2","0.0","0.0","6.9"
"","high","3.7","37.2","0.2","0.0","0.8","0.0","0.0","8.2"
"","low","1.5","16.7","0.0","0.0","0.0","0.0","0.0","5.3"
"David Moore","SEA","2.3","32.4","0.2","0.3","1.9","0.0","0.0","6.9"
"","high","2.8","43.9","0.3","0.7","4.1","0.0","0.0","7.5"
"","low","1.9","26.5","0.1","0.0","0.0","0.0","0.0","6.1"
"Keith Kirkwood","CAR","2.5","32.3","0.2","0.0","0.0","0.0","0.0","6.8"
"","high","2.5","32.3","0.2","0.0","0.0","0.0","0.0","6.8"
"","low","2.5","32.3","0.2","0.0","0.0","0.0","0.0","6.8"
"Zach Pascal","IND","2.6","32.9","0.2","0.1","0.5","0.0","0.0","6.8"
"","high","3.1","39.8","0.2","0.1","0.9","0.0","0.0","7.5"
"","low","1.9","25.1","0.0","0.0","0.0","0.0","0.0","6.0"
"Demarcus Robinson","KC","2.6","31.8","0.2","0.0","0.0","0.0","0.0","6.7"
"","high","4.1","49.1","0.2","0.0","0.1","0.0","0.0","6.8"
"","low","2.0","23.6","0.1","0.0","0.0","0.0","0.1","6.1"
"Cam Sims","WAS","2.6","34.2","0.1","0.1","0.5","0.0","0.0","6.7"
"","high","4.2","49.3","0.2","0.2","1.3","0.0","0.0","7.3"
"","low","1.6","20.6","0.0","0.0","0.0","0.0","0.0","5.1"
"N'Keal Harry","NE","2.9","27.7","0.2","0.3","1.6","0.0","0.1","6.7"
"","high","3.9","34.4","0.3","0.5","3.2","0.0","0.0","7.1"
"","low","2.3","22.0","0.0","0.0","0.0","0.0","0.1","6.4"
"Mecole Hardman","KC","2.2","34.3","0.2","0.1","0.6","0.0","0.0","6.7"
"","high","2.8","48.1","0.3","0.2","1.2","0.0","0.0","8.7"
"","low","1.7","23.8","0.0","0.0","0.0","0.0","0.1","5.7"
"Collin Johnson","JAC","2.3","30.6","0.1","0.0","0.2","0.0","0.0","6.2"
"","high","3.3","45.5","0.2","0.1","0.7","0.0","0.0","6.5"
"","low","1.7","24.2","0.0","0.0","0.0","0.0","0.0","5.5"
"Greg Ward","PHI","2.9","27.8","0.1","0.1","0.2","0.0","0.0","6.2"
"","high","4.5","37.8","0.1","0.2","0.3","0.0","0.0","6.7"
"","low","1.8","19.1","0.0","0.0","0.2","0.0","0.0","5.3"
"Dez Bryant","BAL","2.3","29.4","0.1","0.1","0.4","0.0","0.0","6.1"
"","high","2.8","38.3","0.2","0.2","0.9","0.0","0.0","6.5"
"","low","1.8","21.9","0.0","0.0","0.0","0.0","0.0","5.7"
"Alshon Jeffery","PHI","2.2","30.5","0.1","0.0","0.1","0.0","0.0","6.0"
"","high","2.9","40.9","0.2","0.0","0.2","0.0","0.0","7.7"
"","low","1.7","22.1","0.0","0.0","0.0","0.0","0.0","5.1"
"Tre'Quan Smith","NO","2.0","27.0","0.2","0.2","0.8","0.0","0.0","5.9"
"","high","3.0","40.6","0.3","0.4","2.4","0.0","0.0","6.3"
"","low","1.5","19.6","0.1","0.1","0.2","0.0","0.0","4.9"
"Kendrick Bourne","SF","2.2","27.8","0.1","0.0","0.0","0.0","0.0","5.7"
"","high","2.6","32.0","0.2","0.0","0.0","0.0","0.0","5.8"
"","low","2.0","25.5","0.0","0.0","0.0","0.0","0.0","5.6"
"Jalen Guyton","LAC","1.8","29.4","0.2","0.1","0.0","0.0","0.0","5.7"
"","high","1.9","36.1","0.3","0.1","0.5","0.0","0.0","7.2"
"","low","1.7","24.3","0.0","0.0","-0.3","0.0","0.0","5.0"
"Andy Isabella","ARI","2.1","27.0","0.1","0.1","0.1","0.0","0.0","5.6"
"","high","2.7","36.4","0.2","0.1","0.7","0.0","0.0","6.7"
"","low","1.6","20.5","0.0","0.0","-0.2","0.0","0.0","4.9"
"James Washington","PIT","1.9","27.3","0.1","0.0","0.0","0.0","0.0","5.4"
"","high","2.7","40.6","0.2","0.0","0.1","0.0","0.0","5.9"
"","low","1.2","16.9","0.0","0.0","0.0","0.0","0.0","4.2"
"Steven Sims","WAS","2.2","21.8","0.1","0.2","1.3","0.0","0.0","5.2"
"","high","2.6","27.5","0.2","0.3","2.8","0.0","0.0","5.7"
"","low","1.4","15.6","0.1","0.0","0.1","0.0","0.1","4.7"
"Travis Fulgham","PHI","1.9","26.9","0.1","0.1","0.3","0.0","0.0","5.1"
"","high","3.1","42.5","0.1","0.1","0.6","0.0","0.0","5.8"
"","low","0.7","14.2","0.0","0.0","0.0","0.0","0.0","3.8"
"Brandon Zylstra","CAR","2.0","26.0","0.1","0.1","0.3","0.0","0.0","5.1"
"","high","2.1","27.0","0.2","0.1","0.7","0.0","0.0","5.6"
"","low","1.9","24.1","0.0","0.0","0.0","0.0","0.0","5.2"
"Pharoh Cooper","CAR","2.2","22.2","0.1","0.3","1.4","0.0","0.0","5.1"
"","high","2.7","30.4","0.2","0.5","3.2","0.0","0.0","6.7"
"","low","1.2","12.2","0.0","0.1","0.4","0.0","0.1","4.0"
"Quintez Cephus","DET","1.8","24.3","0.1","0.0","0.2","0.0","0.0","4.8"
"","high","2.5","34.6","0.2","0.1","0.5","0.0","0.0","5.4"
"","low","0.9","12.4","0.0","0.0","0.0","0.0","0.0","3.5"
"Mohamed Sanu","DET","2.0","21.8","0.1","0.1","0.3","0.0","0.0","4.7"
"","high","2.6","28.8","0.2","0.1","0.5","0.0","0.0","5.6"
"","low","0.9","10.3","0.0","0.0","0.0","0.0","0.0","3.3"
"Malcolm Perry","MIA","1.8","20.6","0.1","0.2","1.1","0.0","0.0","4.7"
"","high","1.8","21.9","0.1","0.2","1.2","0.0","0.0","4.8"
"","low","1.7","19.3","0.1","0.2","1.0","0.0","0.0","4.5"
"KhaDarel Hodge","CLE","1.6","23.2","0.1","0.0","0.0","0.0","0.0","4.6"
"","high","2.0","31.1","0.2","0.0","0.0","0.0","0.0","5.3"
"","low","1.1","15.2","0.1","0.0","0.0","0.0","0.0","3.7"
"Chris Conley","JAC","1.8","22.6","0.1","0.0","0.0","0.0","0.0","4.6"
"","high","2.6","31.1","0.2","0.0","0.1","0.0","0.0","5.7"
"","low","0.9","11.2","0.0","0.0","0.0","0.0","0.1","3.3"
"Isaiah Wright","WAS","1.9","20.5","0.1","0.1","0.9","0.0","0.0","4.5"
"","high","2.5","28.4","0.1","0.2","1.3","0.0","0.0","5.7"
"","low","1.4","15.4","0.0","0.1","0.5","0.0","0.0","3.9"
"Donovan Peoples-Jones","CLE","1.5","21.7","0.1","0.1","0.4","0.0","0.0","4.3"
"","high","2.1","30.9","0.2","0.1","0.6","0.0","0.0","5.9"
"","low","0.9","11.8","0.0","0.0","0.0","0.0","0.1","3.2"
"Chad Beebe","MIN","1.8","21.1","0.1","0.0","0.0","0.0","0.1","4.3"
"","high","3.0","33.7","0.1","0.0","0.1","0.0","0.0","4.7"
"","low","1.1","13.3","0.0","0.0","0.0","0.0","0.1","3.6"
"Devin Duvernay","BAL","1.6","18.4","0.1","0.1","2.6","0.0","0.0","4.2"
"","high","2.5","28.1","0.2","0.1","5.9","0.0","0.0","5.1"
"","low","0.9","10.6","0.0","0.1","0.3","0.0","0.0","3.0"
"Isaiah McKenzie","BUF","1.6","15.9","0.1","0.5","2.1","0.0","0.0","4.2"
"","high","2.0","20.2","0.2","0.7","3.4","0.0","0.0","5.0"
"","low","1.1","10.4","0.0","0.3","1.4","0.0","0.0","4.0"
"Cam Batson","TEN","1.5","15.3","0.1","0.5","2.6","0.0","0.0","3.8"
"","high","2.4","26.1","0.2","0.6","3.8","0.0","0.0","5.4"
"","low","0.6","7.1","0.0","0.3","1.0","0.0","0.0","3.1"
"Dontrelle Inman","WAS","1.5","15.1","0.1","0.0","0.0","0.0","0.0","3.8"
"","high","2.5","25.3","0.2","0.0","0.0","0.0","0.0","5.3"
"","low","0.5","4.9","0.1","0.0","0.0","0.0","0.0","2.3"
"Miles Boykin","BAL","1.3","16.1","0.1","0.0","0.1","0.0","0.0","3.7"
"","high","1.3","16.1","0.1","0.0","0.1","0.0","0.0","3.7"
"","low","1.3","16.1","0.1","0.0","0.1","0.0","0.0","3.7"
"Van Jefferson","LAR","1.4","17.4","0.1","0.1","0.3","0.0","0.0","3.5"
"","high","2.3","26.7","0.1","0.1","0.7","0.0","0.0","3.6"
"","low","0.9","12.0","0.0","0.0","0.0","0.0","0.0","2.9"
